Latitude,Longitude,Altitude,Time,Segment
-34.48266079,-58.63178961,28.5,2021-06-12T11:55:40Z,
-34.48257034,-58.63231724,28.0,2021-06-12T11:55:42Z,
-34.48248195,-58.6328354,27.600000381469727,2021-06-12T11:55:44Z,
-34.48238205,-58.6333596,26.200000762939453,2021-06-12T11:55:46Z,
-34.4822604,-58.63389454,27.799999237060547,2021-06-12T11:55:49Z,
-34.48216903,-58.63439682,27.799999237060547,2021-06-12T11:55:51Z,
-34.4820707,-58.63488044,28.5,2021-06-12T11:55:52Z,
-34.48197832,-58.63534888,28.5,2021-06-12T11:55:54Z,
-34.48187439,-58.6358276,28.399999618530273,2021-06-12T11:55:56Z,
-34.48176973,-58.63630215,29.100000381469727,2021-06-12T11:55:58Z,
-34.48164821,-58.63675216,27.899999618530273,2021-06-12T11:56:00Z,
-34.48152262,-58.63722188,27.200000762939453,2021-06-12T11:56:02Z,
-34.48145087,-58.63771908,27.899999618530273,2021-06-12T11:56:04Z,
-34.48138635,-58.63822807,28.100000381469727,2021-06-12T11:56:06Z,
-34.48130713,-58.63871736,27.799999237060547,2021-06-12T11:56:08Z,
-34.48121654,-58.63919738,27.899999618530273,2021-06-12T11:56:10Z,
-34.48110579,-58.63969034,28.200000762939453,2021-06-12T11:56:12Z,
-34.48103539,-58.64015808,29.700000762939453,2021-06-12T11:56:14Z,
-34.48092842,-58.64061439,29.399999618530273,2021-06-12T11:56:16Z,
-34.48082768,-58.64108079,30.200000762939453,2021-06-12T11:56:18Z,
-34.48071471,-58.64156014,33.0,2021-06-12T11:56:20Z,
-34.48061135,-58.64203348,32.70000076293945,2021-06-12T11:56:22Z,
-34.48052251,-58.64248282,32.099998474121094,2021-06-12T11:56:24Z,
-34.48041413,-58.64294405,31.5,2021-06-12T11:56:26Z,
-34.48033394,-58.64340619,31.700000762939453,2021-06-12T11:56:28Z,
-34.48023669,-58.64386708,31.5,2021-06-12T11:56:30Z,
-34.48014616,-58.64432349,30.600000381469727,2021-06-12T11:56:32Z,
-34.48005067,-58.64476732,30.700000762939453,2021-06-12T11:56:34Z,
-34.47994577,-58.64519864,32.0,2021-06-12T11:56:36Z,
-34.47982581,-58.64565567,31.100000381469727,2021-06-12T11:56:38Z,
-34.47972189,-58.64609138,31.200000762939453,2021-06-12T11:56:40Z,
-34.47960972,-58.64657323,31.0,2021-06-12T11:56:42Z,
-34.4795319,-58.64700426,30.100000381469727,2021-06-12T11:56:44Z,
-34.4794652,-58.64748382,33.70000076293945,2021-06-12T11:56:46Z,
-34.47934434,-58.64793414,33.400001525878906,2021-06-12T11:56:48Z,
-34.4792353,-58.64840315,34.0,2021-06-12T11:56:50Z,
-34.47910009,-58.64888336,34.0,2021-06-12T11:56:52Z,
-34.47896396,-58.64932693,36.29999923706055,2021-06-12T11:56:54Z,
-34.4788523,-58.64977129,37.5,2021-06-12T11:56:57Z,
-34.47873531,-58.65022433,39.099998474121094,2021-06-12T11:56:59Z,
-34.47861446,-58.6506771,40.20000076293945,2021-06-12T11:57:01Z,
-34.47847768,-58.65113327,40.5,2021-06-12T11:57:02Z,
-34.47835896,-58.65158706,39.900001525878906,2021-06-12T11:57:04Z,
-34.47818254,-58.65226844,39.900001525878906,2021-06-12T11:57:08Z,
-34.47806772,-58.65274968,39.29999923706055,2021-06-12T11:57:10Z,
-34.47794773,-58.65319273,38.20000076293945,2021-06-12T11:57:12Z,
-34.47783365,-58.65364659,41.400001525878906,2021-06-12T11:57:13Z,
-34.47769159,-58.65412716,42.0,2021-06-12T11:57:15Z,
-34.47756828,-58.65459055,42.5,2021-06-12T11:57:18Z,
-34.47746398,-58.65493364,41.5,2021-06-12T11:57:20Z,
-34.47737782,-58.65531328,39.0,2021-06-12T11:57:21Z,
-34.47728983,-58.65568613,39.400001525878906,2021-06-12T11:57:23Z,
-34.47720102,-58.65604353,38.79999923706055,2021-06-12T11:57:25Z,
-34.47711799,-58.65628491,40.099998474121094,2021-06-12T11:57:27Z,
-34.47705397,-58.65665879,39.20000076293945,2021-06-12T11:57:29Z,
-34.47696202,-58.6570097,40.70000076293945,2021-06-12T11:57:31Z,
-34.47689708,-58.65739354,41.70000076293945,2021-06-12T11:57:34Z,
-34.47680663,-58.65781508,41.79999923706055,2021-06-12T11:57:36Z,
-34.47668798,-58.65821283,40.099998474121094,2021-06-12T11:57:37Z,
-34.47658178,-58.65860945,38.900001525878906,2021-06-12T11:57:39Z,
-34.47647712,-58.65904559,40.400001525878906,2021-06-12T11:57:41Z,
-34.47637847,-58.65948271,43.599998474121094,2021-06-12T11:57:43Z,
-34.47625337,-58.65994722,43.5,2021-06-12T11:57:46Z,
-34.47613247,-58.66042692,43.599998474121094,2021-06-12T11:57:48Z,
-34.47599246,-58.6608961,44.29999923706055,2021-06-12T11:57:50Z,
-34.47584878,-58.66141015,46.29999923706055,2021-06-12T11:57:52Z,
-34.47571843,-58.66190644,46.20000076293945,2021-06-12T11:57:53Z,
-34.47557513,-58.66238206,45.70000076293945,2021-06-12T11:57:55Z,
-34.47541229,-58.6628692,45.79999923706055,2021-06-12T11:57:57Z,
-34.47519578,-58.66355368,44.0,2021-06-12T11:58:02Z,
-34.47504107,-58.6640136,42.79999923706055,2021-06-12T11:58:03Z,
-34.47491087,-58.66446179,41.5,2021-06-12T11:58:05Z,
-34.47477781,-58.6650279,36.79999923706055,2021-06-12T11:58:06Z,
-34.4746595,-58.66557018,34.599998474121094,2021-06-12T11:58:08Z,
-34.47450755,-58.66608062,33.79999923706055,2021-06-12T11:58:10Z,
-34.47436293,-58.66659771,33.0,2021-06-12T11:58:12Z,
-34.47421821,-58.66711465,33.099998474121094,2021-06-12T11:58:14Z,
-34.4740142,-58.66788125,31.600000381469727,2021-06-12T11:58:17Z,
-34.47393668,-58.66816377,30.799999237060547,2021-06-12T11:58:18Z,
-34.47376027,-58.66867731,30.200000762939453,2021-06-12T11:58:20Z,
-34.47365576,-58.66922939,28.100000381469727,2021-06-12T11:58:22Z,
-34.47350184,-58.66972076,29.399999618530273,2021-06-12T11:58:24Z,
-34.473352,-58.67024776,30.700000762939453,2021-06-12T11:58:26Z,
-34.47321225,-58.67079528,33.599998474121094,2021-06-12T11:58:28Z,
-34.47305793,-58.67133858,34.099998474121094,2021-06-12T11:58:30Z,
-34.47288356,-58.67186558,35.70000076293945,2021-06-12T11:58:32Z,
-34.47271235,-58.67243208,39.0,2021-06-12T11:58:34Z,
-34.47255796,-58.67297126,41.70000076293945,2021-06-12T11:58:36Z,
-34.4723923,-58.6735075,43.0,2021-06-12T11:58:38Z,
-34.47223243,-58.67408063,43.20000076293945,2021-06-12T11:58:40Z,
-34.47206849,-58.6746137,43.099998474121094,2021-06-12T11:58:41Z,
-34.47192029,-58.6751154,42.5,2021-06-12T11:58:43Z,
-34.4718165,-58.6755937,42.70000076293945,2021-06-12T11:58:47Z,
-34.47168185,-58.67605043,42.79999923706055,2021-06-12T11:58:49Z,
-34.47150448,-58.67644013,42.20000076293945,2021-06-12T11:58:51Z,
-34.47135701,-58.67685175,39.599998474121094,2021-06-12T11:58:53Z,
-34.47120313,-58.67726199,39.400001525878906,2021-06-12T11:58:55Z,
-34.4710518,-58.67766869,39.20000076293945,2021-06-12T11:58:57Z,
-34.47087729,-58.6780722,39.599998474121094,2021-06-12T11:58:59Z,
-34.4706998,-58.67844179,37.099998474121094,2021-06-12T11:59:01Z,
-34.47052814,-58.67886531,36.20000076293945,2021-06-12T11:59:03Z,
-34.47037003,-58.67925405,36.400001525878906,2021-06-12T11:59:04Z,
-34.47017328,-58.67961958,38.099998474121094,2021-06-12T11:59:06Z,
-34.4699722,-58.67996866,37.79999923706055,2021-06-12T11:59:08Z,
-34.46978001,-58.68033764,38.0,2021-06-12T11:59:10Z,
-34.46957051,-58.68072689,36.400001525878906,2021-06-12T11:59:13Z,
-34.46933284,-58.68111103,36.29999923706055,2021-06-12T11:59:15Z,
-34.469123,-58.68150162,35.70000076293945,2021-06-12T11:59:16Z,
-34.46889529,-58.68187342,35.70000076293945,2021-06-12T11:59:18Z,
-34.46863879,-58.68223435,36.20000076293945,2021-06-12T11:59:20Z,
-34.46841151,-58.68258425,37.0,2021-06-12T11:59:22Z,
-34.46805423,-58.68305413,36.79999923706055,2021-06-12T11:59:26Z,
-34.46779722,-58.6833911,37.099998474121094,2021-06-12T11:59:28Z,
-34.46754328,-58.68372542,36.900001525878906,2021-06-12T11:59:30Z,
-34.46725375,-58.68401068,38.79999923706055,2021-06-12T11:59:31Z,
-34.46696529,-58.68431178,37.5,2021-06-12T11:59:33Z,
-34.4666885,-58.68459015,37.400001525878906,2021-06-12T11:59:36Z,
-34.46642795,-58.68484112,37.400001525878906,2021-06-12T11:59:38Z,
-34.46610609,-58.68513977,38.29999923706055,2021-06-12T11:59:40Z,
-34.46579541,-58.6854067,39.099998474121094,2021-06-12T11:59:41Z,
-34.46547483,-58.68570388,39.70000076293945,2021-06-12T11:59:43Z,
-34.46513142,-58.68600305,38.79999923706055,2021-06-12T11:59:45Z,
-34.46483655,-58.68627103,37.70000076293945,2021-06-12T11:59:47Z,
-34.46450611,-58.68651664,34.599998474121094,2021-06-12T11:59:50Z,
-34.46419355,-58.68675644,34.20000076293945,2021-06-12T11:59:52Z,
-34.46387929,-58.68701196,33.599998474121094,2021-06-12T11:59:54Z,
-34.46358198,-58.68727575,34.0,2021-06-12T11:59:55Z,
-34.46327344,-58.68751386,32.29999923706055,2021-06-12T11:59:57Z,
-34.46297285,-58.68774155,32.400001525878906,2021-06-12T11:59:59Z,
-34.4626762,-58.68797241,32.099998474121094,2021-06-12T12:00:01Z,
-34.46238772,-58.68818636,30.899999618530273,2021-06-12T12:00:03Z,
-34.4621169,-58.68841821,29.299999237060547,2021-06-12T12:00:05Z,
-34.46186487,-58.68861384,29.899999618530273,2021-06-12T12:00:07Z,
-34.46158612,-58.68878565,30.299999237060547,2021-06-12T12:00:09Z,
-34.46131487,-58.6890376,28.0,2021-06-12T12:00:11Z,
-34.46104672,-58.68926334,25.5,2021-06-12T12:00:13Z,
-34.4608243,-58.68945575,25.200000762939453,2021-06-12T12:00:15Z,
-34.46065093,-58.68968145,26.0,2021-06-12T12:00:17Z,
-34.4604213,-58.68977806,25.899999618530273,2021-06-12T12:00:19Z,
-34.4601339,-58.68996569,26.299999237060547,2021-06-12T12:00:21Z,
-34.45992915,-58.6901278,26.200000762939453,2021-06-12T12:00:23Z,
-34.45974522,-58.69026997,25.899999618530273,2021-06-12T12:00:25Z,
-34.45957777,-58.69041617,25.600000381469727,2021-06-12T12:00:27Z,
-34.45945561,-58.69051216,27.200000762939453,2021-06-12T12:00:29Z,
-34.45938165,-58.69056073,28.799999237060547,2021-06-12T12:00:31Z,
-34.45934266,-58.690634,29.100000381469727,2021-06-12T12:00:33Z,
-34.45930264,-58.69065547,29.399999618530273,2021-06-12T12:00:35Z,
-34.45926074,-58.69070709,27.399999618530273,2021-06-12T12:00:37Z,
-34.45921298,-58.69075041,27.0,2021-06-12T12:00:39Z,
-34.45928002,-58.69065939,26.799999237060547,2021-06-12T12:00:41Z,
-34.45926533,-58.69067659,26.799999237060547,2021-06-12T12:00:43Z,
-34.45923864,-58.690705,26.799999237060547,2021-06-12T12:00:45Z,
-34.45917214,-58.69077718,27.100000381469727,2021-06-12T12:00:47Z,
-34.45909495,-58.69081261,26.100000381469727,2021-06-12T12:00:49Z,
-34.45899269,-58.69091104,26.0,2021-06-12T12:00:51Z,
-34.45882544,-58.69098766,25.600000381469727,2021-06-12T12:00:53Z,
-34.45868168,-58.69113998,24.600000381469727,2021-06-12T12:00:55Z,
-34.4585335,-58.69128058,26.299999237060547,2021-06-12T12:00:57Z,
-34.45834759,-58.69144249,27.399999618530273,2021-06-12T12:00:59Z,
-34.45812361,-58.69161211,27.399999618530273,2021-06-12T12:01:01Z,
-34.4578999,-58.69180136,27.299999237060547,2021-06-12T12:01:03Z,
-34.45765426,-58.69198062,25.5,2021-06-12T12:01:06Z,
-34.45740137,-58.69216222,24.899999618530273,2021-06-12T12:01:08Z,
-34.45712994,-58.69237777,24.799999237060547,2021-06-12T12:01:10Z,
-34.45686418,-58.69258993,26.700000762939453,2021-06-12T12:01:12Z,
-34.45656924,-58.69281213,27.600000381469727,2021-06-12T12:01:14Z,
-34.45624782,-58.69306958,27.700000762939453,2021-06-12T12:01:16Z,
-34.45589445,-58.69331429,29.600000381469727,2021-06-12T12:01:18Z,
-34.45555714,-58.69349351,28.899999618530273,2021-06-12T12:01:19Z,
-34.45523079,-58.69373697,30.200000762939453,2021-06-12T12:01:21Z,
-34.4548885,-58.69401145,30.0,2021-06-12T12:01:24Z,
-34.45452381,-58.69433074,30.399999618530273,2021-06-12T12:01:26Z,
-34.45414439,-58.69465138,31.799999237060547,2021-06-12T12:01:27Z,
-34.45374649,-58.69493039,31.600000381469727,2021-06-12T12:01:29Z,
-34.45339257,-58.69520977,31.399999618530273,2021-06-12T12:01:31Z,
-34.45299357,-58.69549908,31.600000381469727,2021-06-12T12:01:33Z,
-34.45260568,-58.6957866,31.700000762939453,2021-06-12T12:01:35Z,
-34.45218918,-58.69612735,34.70000076293945,2021-06-12T12:01:37Z,
-34.45179538,-58.69644053,37.099998474121094,2021-06-12T12:01:40Z,
-34.45138778,-58.69676828,36.400001525878906,2021-06-12T12:01:42Z,
-34.45097905,-58.69709549,37.29999923706055,2021-06-12T12:01:43Z,
-34.45055027,-58.69743485,36.29999923706055,2021-06-12T12:01:45Z,
-34.4501177,-58.69777982,38.099998474121094,2021-06-12T12:01:47Z,
-34.44969643,-58.69811161,40.400001525878906,2021-06-12T12:01:49Z,
-34.44925859,-58.69846286,38.29999923706055,2021-06-12T12:01:51Z,
-34.44883654,-58.69883265,38.29999923706055,2021-06-12T12:01:53Z,
-34.44840287,-58.6991745,37.5,2021-06-12T12:01:55Z,
-34.44798049,-58.69951086,37.599998474121094,2021-06-12T12:01:57Z,
-34.44754211,-58.69981915,36.0,2021-06-12T12:01:59Z,
-34.44712112,-58.70015381,34.29999923706055,2021-06-12T12:02:01Z,
-34.44671505,-58.70048402,34.599998474121094,2021-06-12T12:02:03Z,
-34.44630078,-58.70082927,34.20000076293945,2021-06-12T12:02:05Z,
-34.44585846,-58.70118412,33.900001525878906,2021-06-12T12:02:07Z,
-34.44549734,-58.70146674,33.400001525878906,2021-06-12T12:02:09Z,
-34.44510034,-58.70175396,35.099998474121094,2021-06-12T12:02:11Z,
-34.44466723,-58.70211393,34.70000076293945,2021-06-12T12:02:13Z,
-34.44433701,-58.70237633,36.5,2021-06-12T12:02:15Z,
-34.44391445,-58.7027134,36.599998474121094,2021-06-12T12:02:18Z,
-34.4435468,-58.70297865,37.29999923706055,2021-06-12T12:02:20Z,
-34.44317242,-58.70324293,37.400001525878906,2021-06-12T12:02:21Z,
-34.4428037,-58.70351983,37.70000076293945,2021-06-12T12:02:23Z,
-34.44243275,-58.70377959,38.70000076293945,2021-06-12T12:02:25Z,
-34.44203892,-58.70408133,39.599998474121094,2021-06-12T12:02:27Z,
-34.44166241,-58.70435768,37.0,2021-06-12T12:02:30Z,
-34.44130715,-58.70465106,36.599998474121094,2021-06-12T12:02:32Z,
-34.44094127,-58.70493094,36.20000076293945,2021-06-12T12:02:34Z,
-34.44059823,-58.70522131,35.5,2021-06-12T12:02:36Z,
-34.44023877,-58.70549877,36.29999923706055,2021-06-12T12:02:38Z,
-34.43987022,-58.70578963,36.0,2021-06-12T12:02:40Z,
-34.43953617,-58.70612455,34.79999923706055,2021-06-12T12:02:41Z,
-34.43918477,-58.70645604,34.599998474121094,2021-06-12T12:02:43Z,
-34.43881739,-58.70677685,34.599998474121094,2021-06-12T12:02:45Z,
-34.43847197,-58.70710934,33.20000076293945,2021-06-12T12:02:47Z,
-34.43813455,-58.70745948,34.20000076293945,2021-06-12T12:02:49Z,
-34.43779979,-58.70781442,32.900001525878906,2021-06-12T12:02:51Z,
-34.43747014,-58.70817394,35.0,2021-06-12T12:02:53Z,
-34.4371386,-58.7085449,35.0,2021-06-12T12:02:56Z,
-34.43679271,-58.70891658,33.20000076293945,2021-06-12T12:02:58Z,
-34.43648982,-58.70927588,33.400001525878906,2021-06-12T12:02:59Z,
-34.43618576,-58.70962443,34.099998474121094,2021-06-12T12:03:01Z,
-34.43587756,-58.71000082,34.599998474121094,2021-06-12T12:03:03Z,
-34.43556801,-58.71035938,34.29999923706055,2021-06-12T12:03:05Z,
-34.43527736,-58.71074043,34.900001525878906,2021-06-12T12:03:07Z,
-34.43499404,-58.71108465,32.5,2021-06-12T12:03:09Z,
-34.43471013,-58.71140284,33.5,2021-06-12T12:03:11Z,
-34.43440429,-58.71175196,34.599998474121094,2021-06-12T12:03:13Z,
-34.43410017,-58.71206954,35.099998474121094,2021-06-12T12:03:15Z,
-34.4337558,-58.71237021,37.20000076293945,2021-06-12T12:03:17Z,
-34.43339016,-58.71263269,39.900001525878906,2021-06-12T12:03:20Z,
-34.43300829,-58.71285588,41.599998474121094,2021-06-12T12:03:22Z,
-34.43260975,-58.71302602,42.5,2021-06-12T12:03:24Z,
-34.43220078,-58.71317302,43.599998474121094,2021-06-12T12:03:25Z,
-34.43178898,-58.71327808,45.099998474121094,2021-06-12T12:03:27Z,
-34.43119142,-58.71338664,44.79999923706055,2021-06-12T12:03:31Z,
-34.43080889,-58.71346856,45.0,2021-06-12T12:03:33Z,
-34.43041328,-58.71352838,45.0,2021-06-12T12:03:34Z,
-34.43005262,-58.71360344,46.29999923706055,2021-06-12T12:03:36Z,
-34.42967426,-58.71370728,45.29999923706055,2021-06-12T12:03:38Z,
-34.42927088,-58.7138127,45.79999923706055,2021-06-12T12:03:40Z,
-34.42887331,-58.71398856,45.29999923706055,2021-06-12T12:03:42Z,
-34.42849269,-58.71418045,44.70000076293945,2021-06-12T12:03:44Z,
-34.42808242,-58.71439324,41.70000076293945,2021-06-12T12:03:46Z,
-34.42769286,-58.71462012,40.20000076293945,2021-06-12T12:03:48Z,
-34.4273075,-58.71487091,39.5,2021-06-12T12:03:50Z,
-34.42696287,-58.7151237,39.29999923706055,2021-06-12T12:03:52Z,
-34.42661598,-58.71539367,39.400001525878906,2021-06-12T12:03:54Z,
-34.42626688,-58.71563339,39.70000076293945,2021-06-12T12:03:56Z,
-34.42592775,-58.71589431,38.099998474121094,2021-06-12T12:03:58Z,
-34.42558967,-58.71614351,37.79999923706055,2021-06-12T12:04:00Z,
-34.42524609,-58.71638789,35.20000076293945,2021-06-12T12:04:02Z,
-34.4249525,-58.716612,36.0,2021-06-12T12:04:05Z,
-34.42468071,-58.71681479,36.400001525878906,2021-06-12T12:04:07Z,
-34.42438985,-58.71703534,36.29999923706055,2021-06-12T12:04:08Z,
-34.424111,-58.71724066,36.79999923706055,2021-06-12T12:04:10Z,
-34.42384389,-58.71744072,36.900001525878906,2021-06-12T12:04:12Z,
-34.42357714,-58.71763885,37.5,2021-06-12T12:04:14Z,
-34.42335343,-58.71783721,39.5,2021-06-12T12:04:16Z,
-34.42311815,-58.71801293,37.70000076293945,2021-06-12T12:04:19Z,
-34.42287671,-58.71815248,35.0,2021-06-12T12:04:21Z,
-34.42268356,-58.71828632,35.20000076293945,2021-06-12T12:04:22Z,
-34.42256716,-58.7183587,36.5,2021-06-12T12:04:24Z,
-34.42244882,-58.71837782,36.0,2021-06-12T12:04:26Z,
-34.42237793,-58.71835187,37.5,2021-06-12T12:04:28Z,
-34.42231994,-58.71830703,38.20000076293945,2021-06-12T12:04:30Z,
-34.42228741,-58.71823859,38.400001525878906,2021-06-12T12:04:33Z,
-34.42223309,-58.7181743,39.099998474121094,2021-06-12T12:04:35Z,
-34.42217546,-58.71805602,38.900001525878906,2021-06-12T12:04:37Z,
-34.42212533,-58.71794652,40.29999923706055,2021-06-12T12:04:38Z,
-34.42207149,-58.71781156,39.0,2021-06-12T12:04:40Z,
-34.42198603,-58.71764361,40.099998474121094,2021-06-12T12:04:44Z,
-34.42191854,-58.71754068,38.70000076293945,2021-06-12T12:04:46Z,
-34.42190582,-58.71741515,40.70000076293945,2021-06-12T12:04:47Z,
-34.42180726,-58.71728265,39.599998474121094,2021-06-12T12:04:51Z,
-34.4217328,-58.71717814,39.900001525878906,2021-06-12T12:04:53Z,
-34.42169127,-58.71707149,39.599998474121094,2021-06-12T12:04:55Z,
-34.4216449,-58.71699946,38.79999923706055,2021-06-12T12:04:56Z,
-34.42156175,-58.71687762,38.400001525878906,2021-06-12T12:04:58Z,
-34.42146882,-58.71671821,38.79999923706055,2021-06-12T12:05:00Z,
-34.42140891,-58.71654374,40.29999923706055,2021-06-12T12:05:02Z,
-34.42131475,-58.71642388,42.400001525878906,2021-06-12T12:05:04Z,
-34.42121415,-58.7161969,43.20000076293945,2021-06-12T12:05:06Z,
-34.42112413,-58.71599927,42.599998474121094,2021-06-12T12:05:09Z,
-34.42102784,-58.71580248,43.599998474121094,2021-06-12T12:05:11Z,
-34.42088746,-58.71557926,43.599998474121094,2021-06-12T12:05:12Z,
-34.42078432,-58.71537206,40.900001525878906,2021-06-12T12:05:14Z,
-34.42064059,-58.7151324,37.0,2021-06-12T12:05:18Z,
-34.42052583,-58.71495567,35.70000076293945,2021-06-12T12:05:20Z,
-34.42042948,-58.71478489,34.70000076293945,2021-06-12T12:05:22Z,
-34.4202768,-58.71461115,37.0,2021-06-12T12:05:23Z,
-34.42017924,-58.71442593,33.400001525878906,2021-06-12T12:05:25Z,
-34.42009934,-58.71423317,32.599998474121094,2021-06-12T12:05:27Z,
-34.42002112,-58.71406021,31.399999618530273,2021-06-12T12:05:29Z,
-34.41994971,-58.71389871,35.29999923706055,2021-06-12T12:05:31Z,
-34.41988089,-58.71372614,36.79999923706055,2021-06-12T12:05:33Z,
-34.41987171,-58.71367212,37.400001525878906,2021-06-12T12:05:35Z,
-34.41981197,-58.71355327,38.29999923706055,2021-06-12T12:05:37Z,
-34.41975511,-58.7134634,36.29999923706055,2021-06-12T12:05:39Z,
-34.41972079,-58.71339578,36.099998474121094,2021-06-12T12:05:41Z,
-34.41969285,-58.71335496,34.900001525878906,2021-06-12T12:05:43Z,
-34.4196822,-58.71335014,35.5,2021-06-12T12:05:45Z,
-34.41968277,-58.71333283,36.5,2021-06-12T12:05:52Z,
-34.41969306,-58.713334,37.0,2021-06-12T12:05:55Z,
-34.41970295,-58.71334544,37.099998474121094,2021-06-12T12:05:57Z,
-34.41969932,-58.71333458,36.29999923706055,2021-06-12T12:05:59Z,
-34.41968901,-58.71332671,37.099998474121094,2021-06-12T12:06:07Z,
-34.41964766,-58.71319909,38.400001525878906,2021-06-12T12:06:09Z,
-34.41960544,-58.71312919,38.29999923706055,2021-06-12T12:06:11Z,
-34.41957621,-58.7130429,37.20000076293945,2021-06-12T12:06:13Z,
-34.41954848,-58.71290153,38.400001525878906,2021-06-12T12:06:15Z,
-34.41946014,-58.71281726,36.400001525878906,2021-06-12T12:06:17Z,
-34.41938607,-58.71272864,35.70000076293945,2021-06-12T12:06:19Z,
-34.41934776,-58.71261426,36.29999923706055,2021-06-12T12:06:22Z,
-34.41927758,-58.71247513,38.20000076293945,2021-06-12T12:06:24Z,
-34.41915877,-58.71228753,37.400001525878906,2021-06-12T12:06:25Z,
-34.41908215,-58.71210685,36.900001525878906,2021-06-12T12:06:27Z,
-34.41896326,-58.71197462,36.70000076293945,2021-06-12T12:06:29Z,
-34.41885695,-58.71171034,33.79999923706055,2021-06-12T12:06:33Z,
-34.41876559,-58.71157997,28.5,2021-06-12T12:06:35Z,
-34.41871459,-58.71146768,27.399999618530273,2021-06-12T12:06:37Z,
-34.41867491,-58.7113631,27.899999618530273,2021-06-12T12:06:38Z,
-34.41860712,-58.71122341,31.700000762939453,2021-06-12T12:06:40Z,
-34.41855656,-58.71111977,35.599998474121094,2021-06-12T12:06:42Z,
-34.4184644,-58.71095684,34.400001525878906,2021-06-12T12:06:44Z,
-34.41828089,-58.71073462,34.900001525878906,2021-06-12T12:06:46Z,
-34.41817661,-58.71056177,34.5,2021-06-12T12:06:48Z,
-34.41808121,-58.71035614,32.20000076293945,2021-06-12T12:06:50Z,
-34.41795592,-58.71015821,30.0,2021-06-12T12:06:52Z,
-34.41786856,-58.71000803,30.399999618530273,2021-06-12T12:06:54Z,
-34.41778863,-58.70985202,31.299999237060547,2021-06-12T12:06:56Z,
-34.41769891,-58.70970428,30.600000381469727,2021-06-12T12:06:58Z,
-34.41770941,-58.70966802,30.0,2021-06-12T12:07:00Z,
-34.41765408,-58.7095783,30.799999237060547,2021-06-12T12:07:02Z,
-34.4176395,-58.70953463,30.600000381469727,2021-06-12T12:07:04Z,
-34.41766346,-58.70949607,30.700000762939453,2021-06-12T12:07:06Z,
-34.41764575,-58.70952711,29.200000762939453,2021-06-12T12:07:08Z,
-34.41763904,-58.70950242,31.100000381469727,2021-06-12T12:07:10Z,
-34.41763346,-58.70946107,31.5,2021-06-12T12:08:03Z,
-34.41760397,-58.70941424,29.899999618530273,2021-06-12T12:08:05Z,
-34.41758233,-58.70935083,29.799999237060547,2021-06-12T12:08:07Z,
-34.41755516,-58.70927313,27.799999237060547,2021-06-12T12:08:09Z,
-34.4174711,-58.70914583,29.0,2021-06-12T12:08:11Z,
-34.41736927,-58.70893063,32.0,2021-06-12T12:08:13Z,
-34.41727695,-58.70873448,31.799999237060547,2021-06-12T12:08:15Z,
-34.41717603,-58.70856706,32.79999923706055,2021-06-12T12:08:17Z,
-34.41708911,-58.70833579,32.20000076293945,2021-06-12T12:08:19Z,
-34.41695515,-58.70807664,32.400001525878906,2021-06-12T12:08:21Z,
-34.41683501,-58.70781862,34.599998474121094,2021-06-12T12:08:23Z,
-34.41673135,-58.70759929,34.599998474121094,2021-06-12T12:08:25Z,
-34.41653983,-58.70738423,32.79999923706055,2021-06-12T12:08:27Z,
-34.41648104,-58.70722406,34.70000076293945,2021-06-12T12:08:29Z,
-34.41640627,-58.70701615,33.599998474121094,2021-06-12T12:08:30Z,
-34.41631228,-58.70683231,33.29999923706055,2021-06-12T12:08:34Z,
-34.41616785,-58.70665211,33.400001525878906,2021-06-12T12:08:36Z,
-34.41605928,-58.70647252,33.20000076293945,2021-06-12T12:08:38Z,
-34.41595163,-58.70629494,33.0,2021-06-12T12:08:39Z,
-34.41584493,-58.70611875,31.799999237060547,2021-06-12T12:08:41Z,
-34.41572315,-58.70595621,31.200000762939453,2021-06-12T12:08:43Z,
-34.41564488,-58.70579255,33.900001525878906,2021-06-12T12:08:45Z,
-34.4155726,-58.70565756,30.399999618530273,2021-06-12T12:08:47Z,
-34.41550592,-58.70548007,29.899999618530273,2021-06-12T12:08:49Z,
-34.41541665,-58.70529081,28.299999237060547,2021-06-12T12:08:51Z,
-34.41532833,-58.70513891,29.5,2021-06-12T12:08:53Z,
-34.41525371,-58.70502631,29.5,2021-06-12T12:08:56Z,
-34.41519787,-58.70492897,30.799999237060547,2021-06-12T12:08:58Z,
-34.41510513,-58.70474644,37.400001525878906,2021-06-12T12:08:59Z,
-34.41500202,-58.70456449,40.099998474121094,2021-06-12T12:09:01Z,
-34.41490091,-58.70440569,39.400001525878906,2021-06-12T12:09:03Z,
-34.41481822,-58.70422627,38.099998474121094,2021-06-12T12:09:05Z,
-34.41472045,-58.70404119,36.5,2021-06-12T12:09:07Z,
-34.41464198,-58.7038672,36.29999923706055,2021-06-12T12:09:09Z,
-34.41454642,-58.70367144,34.0,2021-06-12T12:09:11Z,
-34.41443174,-58.70346125,33.70000076293945,2021-06-12T12:09:13Z,
-34.41433078,-58.70329977,33.0,2021-06-12T12:09:15Z,
-34.41419719,-58.70307602,32.900001525878906,2021-06-12T12:09:17Z,
-34.41407768,-58.70287485,33.5,2021-06-12T12:09:19Z,
-34.41400635,-58.70270206,34.70000076293945,2021-06-12T12:09:21Z,
