Latitude,Longitude,Altitude,Time,Segment
-34.57559123,-58.49517088,39.29999923706055,2021-06-09T08:43:12Z,
-34.57560177,-58.49517123,40.29999923706055,2021-06-09T08:43:17Z,
-34.57562082,-58.49516188,40.29999923706055,2021-06-09T08:43:23Z,
-34.5757057,-58.49510277,38.400001525878906,2021-06-09T08:43:27Z,
-34.57576506,-58.49504594,37.70000076293945,2021-06-09T08:43:32Z,
-34.57580048,-58.49502231,38.29999923706055,2021-06-09T08:43:36Z,
-34.57589129,-58.4949668,44.099998474121094,2021-06-09T08:43:45Z,
-34.57588749,-58.49494894,45.29999923706055,2021-06-09T08:43:48Z,
-34.57591315,-58.49485751,45.29999923706055,2021-06-09T08:43:53Z,
-34.57595234,-58.49475264,47.70000076293945,2021-06-09T08:43:58Z,
-34.57598261,-58.49465411,51.29999923706055,2021-06-09T08:44:01Z,
-34.57600617,-58.49455253,52.0,2021-06-09T08:44:08Z,
-34.57606467,-58.49442282,55.5,2021-06-09T08:44:13Z,
-34.57628692,-58.49446194,54.599998474121094,2021-06-09T08:44:17Z,
-34.57646023,-58.49446385,45.099998474121094,2021-06-09T08:44:23Z,
-34.5765389,-58.49448719,48.29999923706055,2021-06-09T08:44:28Z,
-34.57662573,-58.49436891,47.70000076293945,2021-06-09T08:44:32Z,
-34.57674066,-58.49430823,48.70000076293945,2021-06-09T08:44:37Z,
-34.57681053,-58.49420537,49.5,2021-06-09T08:44:44Z,
-34.57683476,-58.4941466,53.0,2021-06-09T08:44:48Z,
-34.57684222,-58.4940204,61.0,2021-06-09T08:44:53Z,
-34.57697329,-58.49401499,56.0,2021-06-09T08:44:57Z,
-34.57706807,-58.4939607,55.5,2021-06-09T08:45:02Z,
-34.57724556,-58.49392175,48.400001525878906,2021-06-09T08:45:07Z,
-34.57732516,-58.49382789,45.0,2021-06-09T08:45:12Z,
-34.57737438,-58.49371547,43.0,2021-06-09T08:45:17Z,
-34.57741945,-58.49356267,42.70000076293945,2021-06-09T08:45:24Z,
-34.57753367,-58.49349955,42.099998474121094,2021-06-09T08:45:29Z,
-34.57765477,-58.49351572,49.79999923706055,2021-06-09T08:45:33Z,
-34.57772515,-58.49345296,46.70000076293945,2021-06-09T08:45:38Z,
-34.57773935,-58.4933492,42.70000076293945,2021-06-09T08:45:43Z,
-34.57775958,-58.49330004,41.099998474121094,2021-06-09T08:46:01Z,
-34.57782143,-58.49328551,42.900001525878906,2021-06-09T08:46:14Z,
-34.57783507,-58.49328901,43.20000076293945,2021-06-09T08:46:19Z,
-34.5778431,-58.49326099,44.400001525878906,2021-06-09T08:46:30Z,
-34.57802901,-58.49313191,43.900001525878906,2021-06-09T08:46:36Z,
-34.57802901,-58.49302475,43.20000076293945,2021-06-09T08:46:40Z,
-34.57814544,-58.49291787,42.599998474121094,2021-06-09T08:46:45Z,
-34.57825082,-58.49290004,43.79999923706055,2021-06-09T08:46:49Z,
-34.57869123,-58.49264745,49.79999923706055,2021-06-09T08:47:16Z,
-34.57871146,-58.4926733,50.900001525878906,2021-06-09T08:47:22Z,
-34.57871845,-58.49265891,53.400001525878906,2021-06-09T08:47:32Z,
-34.57890889,-58.49251032,45.900001525878906,2021-06-09T08:48:33Z,
-34.57897791,-58.49250794,34.099998474121094,2021-06-09T08:48:37Z,
-34.5789985,-58.49248937,36.20000076293945,2021-06-09T08:48:42Z,
-34.57899974,-58.49247687,35.70000076293945,2021-06-09T08:48:46Z,
-34.57899984,-58.49245046,35.29999923706055,2021-06-09T08:48:53Z,
-34.57902776,-58.492263,41.0,2021-06-09T08:48:58Z,
-34.5792494,-58.49209695,57.20000076293945,2021-06-09T08:49:04Z,
-34.5792125,-58.49206768,59.70000076293945,2021-06-09T08:49:08Z,
-34.5792379,-58.49205446,60.0,2021-06-09T08:49:12Z,
-34.57925572,-58.49198549,62.70000076293945,2021-06-09T08:49:24Z,
-34.57935622,-58.49197,66.69999694824219,2021-06-09T08:49:29Z,
-34.5793859,-58.49198119,66.9000015258789,2021-06-09T08:49:33Z,
-34.5794932,-58.49193701,62.29999923706055,2021-06-09T08:49:38Z,
